GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
399948	0.867	0.571	0.4382	-0.567115	-0.2484989	673.82	COLCA1	colorectal cancer associated 1
9858	0.868	0.571	0.1721	0.5663352	0.0974473	1666.21	PPP1R26	protein phosphatase 1 regulatory subunit 26
103344718	0.868	0.571	0.7758	-0.5661266	-0.4392182	11.31	HOTS	
644538	0.868	0.572	0.8403	-0.564436	-0.4743159	36.69	SMIM10	small integral membrane protein 10
441294	0.87	0.576	0.3564	0.5590601	0.1992344	47.78	CTAGE15	CTAGE family member 15
1054	0.87	0.577	0.1473	-0.5585019	-0.0822686	1078.03	CEBPG	CCAAT enhancer binding protein gamma
404217	0.87	0.577	0.1799	0.5577391	0.1003123	714.56	CTXN1	cortexin 1
84084	0.871	0.581	0.5095	-0.5518319	-0.2811638	17.79	RAB6C	RAB6C, member RAS oncogene family
168455	0.871	0.581	0.1819	0.5518249	0.1003994	307.98	CCDC71L	coiled-coil domain containing 71 like
9889	0.872	0.582	0.1257	-0.5502899	-0.0691925	1748.43	ZBED4	zinc finger BED-type containing 4
10602	0.873	0.585	0.2771	-0.5457853	-0.1512111	1693.18	CDC42EP3	CDC42 effector protein 3
730130	0.873	0.586	0.6541	-0.5443857	-0.3561072	22.25	TMEM229A	transmembrane protein 229A
492311	0.877	0.591	0.4104	0.537988	0.2207808	46.4	IGIP	IgA inducing protein
22882	0.877	0.59	0.1299	-0.5383633	-0.0699545	645.11	ZHX2	zinc fingers and homeoboxes 2
28955	0.877	0.592	0.1539	0.535649	0.0824268	438.13	DEXI	Dexi homolog
56122	0.879	0.596	0.3986	0.5302636	0.2113587	99.26	PCDHB14	protocadherin beta 14
644353	0.879	0.596	0.41	-0.5301125	-0.2173605	68.59	ZCCHC18	zinc finger CCHC-type containing 18
56940	0.881	0.599	0.1893	-0.5254175	-0.0994444	598.59	DUSP22	dual specificity phosphatase 22
100996720	0.881	0.601	0.4091	0.522623	0.213818	36.53	LOC100996720	uncharacterized LOC100996720
140467	0.881	0.603	0.1308	-0.5197118	-0.0679933	1756.7	ZNF358	zinc finger protein 358
2747	0.882	0.605	0.4441	0.5173952	0.2297626	34.84	GLUD2	glutamate dehydrogenase 2
741	0.883	0.608	0.1815	0.5122226	0.0929921	320.5	ZNHIT2	zinc finger HIT-type containing 2
6880	0.884	0.61	0.1298	-0.5097966	-0.0661828	804.36	TAF9	TATA-box binding protein associated factor 9
49861	0.887	0.618	0.7883	0.4985619	0.3930339	11.99	CLDN20	claudin 20
79894	0.887	0.62	0.1744	0.4960887	0.0865282	1382.79	ZNF672	zinc finger protein 672
55330	0.889	0.622	0.1957	-0.4936226	-0.0965796	398.67	BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4
5621	0.889	0.622	0.2057	0.4934192	0.101473	2024.8	PRNP	prion protein
23270	0.889	0.622	0.2296	0.492414	0.1130689	1610.99	TSPYL4	TSPY like 4
7705	0.889	0.623	0.1292	0.4917662	0.0635539	2501.11	ZNF146	zinc finger protein 146
143630	0.889	0.623	0.7065	0.4909479	0.3468564	14.43	UBQLNL	ubiquilin like
84622	0.889	0.624	0.332	0.4896181	0.1625357	294.85	ZNF594	zinc finger protein 594
3725	0.89	0.625	0.2239	0.489089	0.109498	28700.65	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
3304	0.89	0.625	0.1828	-0.4881775	-0.0892317	6684.05	HSPA1B	heat shock protein family A (Hsp70) member 1B
64860	0.89	0.626	0.1503	0.487579	0.0732735	476.12	ARMCX5	armadillo repeat containing X-linked 5
9338	0.89	0.627	0.3369	-0.4862729	-0.1638162	275.98	TCEAL1	transcription elongation factor A like 1
4157	0.891	0.628	0.3632	0.4838586	0.1757486	160.76	MC1R	melanocortin 1 receptor
55281	0.891	0.629	0.1511	-0.4835325	-0.0730734	282.17	TMEM140	transmembrane protein 140
147040	0.892	0.63	0.3451	0.4820113	0.1663327	290.67	KCTD11	potassium channel tetramerization domain containing 11
143244	0.892	0.63	0.2275	0.4814406	0.1095407	231.7	EIF5AL1	eukaryotic translation initiation factor 5A like 1
29890	0.895	0.636	0.1517	-0.4729272	-0.0717244	3773.64	RBM15B	RNA binding motif protein 15B
7349	0.896	0.641	0.6456	0.4669696	0.3014938	20.53	UCN	urocortin
78988	0.896	0.641	0.1663	0.466024	0.0774795	929.63	MRPL57	mitochondrial ribosomal protein L57
6903	0.897	0.643	0.1607	-0.4628923	-0.0743711	388.56	TBCC	tubulin folding cofactor C
283489	0.897	0.646	0.1714	-0.459705	-0.0787728	902.2	CHAMP1	chromosome alignment maintaining phosphoprotein 1
388564	0.899	0.65	0.3392	0.4534278	0.1538075	106.28	TMEM238	transmembrane protein 238
84792	0.899	0.651	0.1273	-0.452853	-0.0576383	447.27	FAM220A	family with sequence similarity 220 member A
56125	0.9	0.652	0.559	0.4509501	0.2520828	27.61	PCDHB11	protocadherin beta 11
84247	0.9	0.653	0.1618	0.4498576	0.0727939	2332.82	RTL6	retrotransposon Gag like 6
89890	0.9	0.653	0.1573	0.4491037	0.0706568	326.7	KBTBD6	kelch repeat and BTB domain containing 6
474384	0.901	0.657	0.3044	0.4434087	0.1349948	49.73	F8A3	coagulation factor VIII associated 3
390637	0.901	0.658	0.2967	0.4432469	0.1315273	68.67	GDPGP1	GDP-D-glucose phosphorylase 1
94107	0.903	0.662	0.1703	-0.4374989	-0.0744918	600.89	TMEM203	transmembrane protein 203
127707	0.903	0.664	0.5043	-0.4348388	-0.2193049	69.46	KLHDC7A	kelch domain containing 7A
8507	0.903	0.664	0.2226	-0.4347348	-0.0967925	5137.96	ENC1	ectodermal-neural cortex 1
9865	0.903	0.664	0.5818	0.4343052	0.2526615	396.83	TRIL	TLR4 interactor with leucine rich repeats
5814	0.903	0.663	0.0978	0.4360456	0.0426539	1779.33	PURB	purine rich element binding protein B
340307	0.903	0.663	0.3419	0.4355456	0.1489014	44.81	CTAGE6	CTAGE family member 6
79977	0.903	0.664	0.1434	0.4340866	0.0622602	3096.66	GRHL2	grainyhead like transcription factor 2
9836	0.904	0.666	0.2005	-0.4313212	-0.0864644	230.05	LCMT2	leucine carboxyl methyltransferase 2
5042	0.904	0.667	0.4617	-0.4306173	-0.1988032	25.92	PABPC3	poly(A) binding protein cytoplasmic 3
8545	0.904	0.668	0.1521	0.429451	0.0653219	1890.38	CGGBP1	CGG triplet repeat binding protein 1
9021	0.904	0.669	0.2915	-0.4280113	-0.1247783	2947.17	SOCS3	suppressor of cytokine signaling 3
84752	0.904	0.67	0.3193	-0.4266776	-0.136224	383.85	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
107985946	0.906	0.673	0.2067	-0.422439	-0.0873268	167.2	LOC107985946	uncharacterized LOC107985946
339324	0.908	0.679	0.1992	0.4141693	0.0825044	789.44	ZNF260	zinc finger protein 260
80108	0.908	0.681	0.5069	0.4107193	0.2081916	34.24	ZFP2	ZFP2 zinc finger protein
55693	0.908	0.681	0.3927	0.4110316	0.1613982	41.04	KDM4D	lysine demethylase 4D
219844	0.908	0.682	0.3469	-0.4095055	-0.1420431	78.04	HYLS1	HYLS1 centriolar and ciliogenesis associated
2523	0.908	0.68	0.1816	-0.4121434	-0.0748585	179.44	FUT1	fucosyltransferase 1 (H blood group)
54429	0.909	0.683	0.4744	-0.4087971	-0.1939377	26.76	TAS2R5	taste 2 receptor member 5
100170229	0.909	0.684	0.1968	-0.4065778	-0.0799954	229.66	SRRM5	serine/arginine repetitive matrix 5
85453	0.909	0.685	0.4283	0.4056173	0.1737153	642.2	TSPYL5	TSPY like 5
1051	0.909	0.685	0.2899	-0.4049704	-0.1173937	1475.41	CEBPB	CCAAT enhancer binding protein beta
7100	0.909	0.688	0.2509	0.4018348	0.1008168	182.44	TLR5	toll like receptor 5
644596	0.91	0.689	0.2928	0.3999239	0.1170821	76.26	SMIM10L2B	small integral membrane protein 10 like 2B
727866	0.91	0.691	0.1862	0.3972292	0.0739587	342.6	FAM156B	family with sequence similarity 156 member B
374907	0.911	0.693	0.3295	-0.3946835	-0.1300442	401.4	B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
26240	0.911	0.694	0.7461	-0.3935004	-0.2935964	28.31	FAM50B	family with sequence similarity 50 member B
3305	0.912	0.695	0.4406	-0.3924603	-0.1729356	30.13	HSPA1L	heat shock protein family A (Hsp70) member 1 like
55501	0.912	0.695	0.1688	0.3925466	0.066256	1588.14	CHST12	carbohydrate sulfotransferase 12
51027	0.913	0.698	0.2426	0.3886657	0.0943013	168.58	BOLA1	bolA family member 1
643988	0.913	0.699	0.668	0.3864994	0.2581701	124.77	FNDC10	fibronectin type III domain containing 10
54551	0.913	0.699	0.6082	-0.3862288	-0.234894	37.15	MAGEL2	MAGE family member L2
643314	0.913	0.7	0.2434	0.3851443	0.0937372	450.18	KIAA0754	replaced by ID 23499
6166	0.913	0.7	0.1479	-0.3855904	-0.0570121	2141.95	RPL36AL	ribosomal protein L36a like
79003	0.913	0.7	0.1787	0.3859732	0.0689899	679.87	MIS12	MIS12 kinetochore complex component
389856	0.914	0.702	0.2476	-0.3826904	-0.0947715	293.37	USP27X	ubiquitin specific peptidase 27 X-linked
126272	0.914	0.703	0.5868	0.3815831	0.2238995	42.1	EID2B	EP300 interacting inhibitor of differentiation 2B
57463	0.915	0.704	0.2391	0.3796959	0.0907905	126.22	AMIGO1	adhesion molecule with Ig like domain 1
3759	0.915	0.705	0.8334	0.3788796	0.3157768	103.38	KCNJ2	potassium inwardly rectifying channel subfamily J member 2
81543	0.915	0.705	0.5532	-0.3790533	-0.2096894	188.32	LRRC3	leucine rich repeat containing 3
90423	0.916	0.706	0.2508	0.377778	0.0947417	119.39	ATP6V1E2	ATPase H+ transporting V1 subunit E2
4247	0.916	0.706	0.1695	-0.3765828	-0.0638367	658.81	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
101927423	0.916	0.707	0.3865	0.3754533	0.1451139	34.57	PANO1	proapoptotic nucleolar protein 1
23401	0.917	0.708	0.1696	-0.3739199	-0.0634007	536.93	FRAT2	FRAT regulator of WNT signaling pathway 2
388531	0.917	0.71	0.8693	-0.372291	-0.3236195	13.83	RGS9BP	regulator of G protein signaling 9 binding protein
80010	0.917	0.711	0.1878	-0.3705347	-0.0695956	702.6	RMI1	RecQ mediated genome instability 1
7259	0.917	0.712	0.1626	0.3690963	0.0600297	2923.73	TSPYL1	TSPY like 1
401427	0.918	0.715	0.4601	0.3652496	0.1680543	30.39	OR2A7	olfactory receptor family 2 subfamily A member 7
2697	0.919	0.717	0.1927	0.3623009	0.0698268	6863.74	GJA1	gap junction protein alpha 1
84078	0.92	0.719	0.198	0.3603722	0.0713459	290.3	KBTBD7	kelch repeat and BTB domain containing 7
64925	0.922	0.723	0.1377	0.3549462	0.0488877	556.59	CCDC71	coiled-coil domain containing 71
85376	0.923	0.725	0.7465	-0.351268	-0.2622387	8.93	RIMBP3	RIMS binding protein 3
197322	0.925	0.73	0.1705	0.3447118	0.0587746	676.71	ACSF3	acyl-CoA synthetase family member 3
163115	0.925	0.73	1.0154	-0.3454394	-0.3507474	7.08	ZNF781	zinc finger protein 781
29107	0.926	0.733	0.1851	-0.3408273	-0.0630705	474.76	NXT1	nuclear transport factor 2 like export factor 1
56129	0.927	0.736	0.7588	0.3372559	0.2559252	9.73	PCDHB7	protocadherin beta 7
10251	0.927	0.738	0.5552	-0.3350156	-0.1859939	61.86	SPRY3	sprouty RTK signaling antagonist 3
1122	0.927	0.739	0.2427	-0.332798	-0.0807589	829.56	CHML	CHM like Rab escort protein
9189	0.927	0.74	0.1925	-0.332221	-0.0639569	3142.0	ZBED1	zinc finger BED-type containing 1
112268437	0.928	0.742	0.2233	-0.3298294	-0.0736537	113.92	LOC112268437	uncharacterized protein FLJ45252
107986876	0.928	0.741	0.2358	0.3300787	0.0778343	112.64	LOC107986876	uncharacterized LOC107986876
149371	0.928	0.742	0.2016	-0.3295923	-0.0664493	403.89	EXOC8	exocyst complex component 8
64184	0.929	0.744	0.6053	0.326445	0.1975876	14.55	EDDM3B	epididymal protein 3B
283106	0.929	0.745	0.1714	-0.3252504	-0.055752	365.15	CSNK2A3	casein kinase 2 alpha 3
105372824	0.929	0.747	0.7006	0.3227625	0.2261327	16.07	LOC105372824	uncharacterized LOC105372824
80757	0.929	0.747	0.7515	-0.3224753	-0.2423298	14.87	TMEM121	transmembrane protein 121
94059	0.93	0.749	0.2098	0.31988	0.0670951	294.35	LENG9	leukocyte receptor cluster member 9
1059	0.931	0.752	0.1583	0.3164784	0.0501104	1890.76	CENPB	centromere protein B
404281	0.931	0.752	0.4097	-0.3155209	-0.1292684	25.76	YY2	YY2 transcription factor
162968	0.933	0.755	0.1899	-0.3117849	-0.0592179	228.81	ZNF497	zinc finger protein 497
4245	0.933	0.756	0.1569	0.3109219	0.0487896	3522.69	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
389792	0.936	0.765	0.3294	-0.299345	-0.0986116	554.75	IER5L	immediate early response 5 like
107985556	0.936	0.764	0.477	0.2997995	0.1430012	22.07	LOC107985556	
10929	0.938	0.767	0.1476	0.2958954	0.0436618	2130.08	SRSF8	serine and arginine rich splicing factor 8
125111	0.938	0.768	0.2873	0.294444	0.0845974	230.08	GJD3	gap junction protein delta 3
55527	0.938	0.77	0.1351	-0.2919123	-0.0394249	1114.15	FEM1A	fem-1 homolog A
389692	0.939	0.773	0.8072	-0.2886657	-0.2330145	13.61	MAFA	MAF bZIP transcription factor A
5279	0.941	0.778	0.1562	-0.2823483	-0.0440942	440.69	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
56127	0.941	0.779	0.5456	-0.2810298	-0.1533188	23.07	PCDHB9	protocadherin beta 9
4070	0.943	0.784	0.9209	-0.2740723	-0.2523937	985.32	TACSTD2	tumor associated calcium signal transducer 2
11072	0.944	0.786	0.2086	0.271059	0.0565505	1081.3	DUSP14	dual specificity phosphatase 14
57050	0.944	0.787	0.1273	-0.2703262	-0.0344109	875.67	UTP3	UTP3 small subunit processome component
8651	0.944	0.787	0.3176	0.2695841	0.0856134	156.69	SOCS1	suppressor of cytokine signaling 1
90204	0.944	0.788	0.2043	-0.2688633	-0.0549384	212.22	ZSWIM1	zinc finger SWIM-type containing 1
286827	0.945	0.79	0.1655	-0.2667143	-0.0441484	331.04	TRIM59	tripartite motif containing 59
122416	0.945	0.792	0.1314	0.2638501	0.0346721	698.32	ANKRD9	ankyrin repeat domain 9
83896	0.946	0.794	0.5887	0.2616564	0.1540352	17.98	KRTAP3-1	keratin associated protein 3-1
24147	0.948	0.799	0.3561	0.2542452	0.0905283	239.7	FJX1	four-jointed box kinase 1
144983	0.948	0.8	0.124	-0.2539923	-0.0315015	694.41	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1 like 2
55629	0.948	0.801	0.1416	-0.2525267	-0.0357479	2713.56	PNRC2	proline rich nuclear receptor coactivator 2
286319	0.949	0.802	0.2681	0.2501307	0.0670597	363.95	TUSC1	tumor suppressor candidate 1
56124	0.949	0.803	0.8292	0.2497691	0.207103	12.25	PCDHB12	protocadherin beta 12
57546	0.95	0.807	0.1721	0.2439026	0.0419804	404.79	PDP2	pyruvate dehydrogenase phosphatase catalytic subunit 2
83460	0.951	0.81	0.2155	0.2404138	0.0517977	343.69	EMC6	ER membrane protein complex subunit 6
3303	0.952	0.814	0.1861	-0.2350354	-0.04375	5866.46	HSPA1A	heat shock protein family A (Hsp70) member 1A
730755	0.953	0.816	1.2459	0.2330875	0.2904035	9.49	KRTAP2-3	keratin associated protein 2-3
83541	0.953	0.816	0.1801	0.2331556	0.0419862	532.46	FAM110A	family with sequence similarity 110 member A
346157	0.954	0.818	0.238	0.230749	0.0549139	127.53	ZNF391	zinc finger protein 391
83983	0.954	0.818	0.4797	-0.2302103	-0.1104362	41.01	TSSK6	testis specific serine kinase 6
101060179	0.955	0.82	0.2308	-0.2274508	-0.0524911	109.46	LOC101060179	replaced by ID 56981
132625	0.955	0.822	0.8808	-0.2254505	-0.1985865	44.74	ZFP42	ZFP42 zinc finger protein
389199	0.955	0.822	0.446	0.225019	0.100357	23.08	LOC389199	uncharacterized LOC389199
102724398	0.955	0.822	0.6476	-0.2244071	-0.1453225	11.5	CH507-42P11.6	uncharacterized CH507-42P11.6
55150	0.957	0.825	0.4399	0.2211392	0.0972866	23.42	C19orf73	chromosome 19 open reading frame 73
107985082	0.958	0.829	0.4942	-0.2161515	-0.106815	20.72	LOC107985082	
54627	0.96	0.833	0.2854	-0.2111991	-0.060286	130.18	MAP10	microtubule associated protein 10
90362	0.96	0.834	0.2703	0.2098281	0.0567213	134.18	FAM110B	family with sequence similarity 110 member B
92126	0.96	0.834	0.3504	0.2095815	0.0734465	104.54	DSEL	dermatan sulfate epimerase like
10949	0.961	0.837	0.1501	0.2062322	0.0309607	10123.5	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
10473	0.961	0.837	0.1257	0.2058777	0.0258717	950.93	HMGN4	high mobility group nucleosomal binding domain 4
441531	0.961	0.838	0.1869	0.2046579	0.0382558	231.3	PGAM4	phosphoglycerate mutase family member 4
10678	0.962	0.84	0.3333	0.2020658	0.0673525	837.07	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
7096	0.963	0.842	1.2596	-0.1993516	-0.2510999	8.56	TLR1	toll like receptor 1
105372269	0.963	0.846	0.7944	0.1942732	0.1543324	10.33	LOC105372269	uncharacterized LOC105372269
391	0.964	0.847	0.1473	0.1934211	0.0284846	525.47	RHOG	ras homolog family member G
200765	0.965	0.852	0.2235	-0.18682	-0.0417595	161.86	TIGD1	tigger transposable element derived 1
9245	0.965	0.852	0.9593	0.1864246	0.178829	31.33	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type
113179	0.965	0.853	0.2042	0.1848159	0.0377349	243.37	ADAT3	adenosine deaminase tRNA specific 3
7737	0.965	0.853	0.2367	0.1849622	0.0437745	214.27	RNF113A	ring finger protein 113A
221504	0.966	0.855	0.1793	-0.1826578	-0.0327449	254.07	ZBTB9	zinc finger and BTB domain containing 9
8263	0.967	0.859	0.2002	-0.1780385	-0.0356498	240.35	F8A1	coagulation factor VIII associated 1
4166	0.967	0.859	0.519	0.1776043	0.0921771	265.9	CHST6	carbohydrate sulfotransferase 6
6657	0.968	0.862	0.5008	0.1737597	0.0870134	1609.64	SOX2	SRY-box transcription factor 2
5028	0.968	0.863	0.5562	-0.1730968	-0.0962685	13.37	P2RY1	purinergic receptor P2Y1
8269	0.969	0.865	0.3164	-0.1698333	-0.053731	234.1	TMEM187	transmembrane protein 187
3772	0.97	0.867	0.4484	-0.1674013	-0.0750554	2789.28	KCNJ15	potassium inwardly rectifying channel subfamily J member 15
143282	0.972	0.87	0.3559	0.1635893	0.0582239	73.21	FGFBP3	fibroblast growth factor binding protein 3
140886	0.972	0.871	0.5196	-0.162561	-0.0844667	42.39	PABPC5	poly(A) binding protein cytoplasmic 5
105374301	0.973	0.876	0.5792	-0.1566022	-0.0907111	19.92	LOC105374301	
767558	0.973	0.875	0.142	0.157305	0.022336	1368.42	LUZP6	leucine zipper protein 6
64975	0.973	0.876	0.1879	-0.1558243	-0.0292806	836.6	MRPL41	mitochondrial ribosomal protein L41
8324	0.973	0.877	0.4988	-0.1546597	-0.0771464	336.11	FZD7	frizzled class receptor 7
440672	0.974	0.878	0.1842	0.1537608	0.0283166	1229.36	NUDT4B	nudix hydrolase 4B
100130733	0.975	0.881	0.6763	-0.1502421	-0.101612	11.71	LRRC70	leucine rich repeat containing 70
107987004	0.975	0.881	0.5569	0.1496045	0.0833203	17.07	LOC107987004	coiled-coil domain-containing protein 86-like
23636	0.976	0.883	0.1577	0.1473017	0.0232246	2151.72	NUP62	nucleoporin 62
2306	0.976	0.884	0.8944	0.1464496	0.1309798	12.68	FOXD2	forkhead box D2
158055	0.976	0.884	0.3186	-0.1455696	-0.0463838	57.19	C9orf163	chromosome 9 putative open reading frame 163
10766	0.979	0.894	0.1573	0.1333525	0.0209754	3395.24	TOB2	transducer of ERBB2, 2
284615	0.979	0.894	0.5091	0.1329041	0.0676606	28.42	ANKRD34A	ankyrin repeat domain 34A
57007	0.98	0.898	0.4358	-0.1286951	-0.0560795	748.75	ACKR3	atypical chemokine receptor 3
58486	0.98	0.9	0.1581	0.1250635	0.0197746	1202.11	ZBED5	zinc finger BED-type containing 5
113829	0.981	0.903	0.1185	-0.1218068	-0.0144337	2326.74	SLC35A4	solute carrier family 35 member A4
9831	0.981	0.902	0.169	-0.1231217	-0.0208037	513.88	ZNF623	zinc finger protein 623
112268052	0.981	0.902	0.235	-0.1234867	-0.0290197	343.5	LOC112268052	
389813	0.981	0.902	0.374	-0.1235708	-0.0462211	113.23	AJM1	apical junction component 1 homolog
151516	0.981	0.906	0.4363	-0.1179304	-0.05145	26.56	ASPRV1	aspartic peptidase retroviral like 1
57165	0.982	0.906	0.6401	0.1177629	0.0753805	14.94	GJC2	gap junction protein gamma 2
6035	0.982	0.907	0.3405	-0.1169637	-0.0398274	37227.18	RNASE1	ribonuclease A family member 1, pancreatic
646450	0.982	0.913	0.2642	-0.1094042	-0.0289019	99.79	ARIH2OS	ARIH2 opposite strand lncRNA
2811	0.982	0.911	0.4797	0.1113586	0.0534239	58.37	GP1BA	glycoprotein Ib platelet subunit alpha
54943	0.982	0.914	0.4137	-0.1079155	-0.0446462	33.57	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28
53842	0.983	0.915	0.5186	-0.1067528	-0.0553673	29.11	CLDN22	claudin 22
84327	0.983	0.918	0.218	-0.1033366	-0.0225242	1002.83	ZBED3	zinc finger BED-type containing 3
6039	0.983	0.916	0.4986	0.1049245	0.0523125	22.77	RNASE6	ribonuclease A family member k6
474383	0.983	0.917	0.2637	0.1045775	0.0275777	71.35	F8A2	coagulation factor VIII associated 2
161779	0.983	0.918	0.3179	0.102641	0.0326304	65.19	PGBD4	piggyBac transposable element derived 4
54989	0.984	0.922	0.1705	-0.0976598	-0.0166532	1463.87	ZNF770	zinc finger protein 770
84826	0.985	0.923	0.1598	-0.096614	-0.0154386	308.23	SFT2D3	SFT2 domain containing 3
10009	0.985	0.924	0.1679	0.0948453	0.015922	801.11	ZBTB33	zinc finger and BTB domain containing 33
342538	0.986	0.929	0.5581	0.0886849	0.0494946	17.34	NACA2	nascent polypeptide associated complex subunit alpha 2
139285	0.986	0.93	0.2288	0.0881181	0.0201627	352.9	AMER1	APC membrane recruitment protein 1
643853	0.986	0.931	0.1385	-0.0863754	-0.0119647	360.95	TMPPE	transmembrane protein with metallophosphoesterase domain
107987254	0.987	0.932	0.4523	-0.0850936	-0.0384915	39.85	LOC107987254	
10962	0.987	0.933	0.1733	-0.0841835	-0.0145879	1061.18	MLLT11	MLLT11 transcription factor 7 cofactor
221786	0.987	0.936	0.1642	0.0805026	0.0132171	325.08	FAM200A	family with sequence similarity 200 member A
93183	0.987	0.936	0.1836	0.0802288	0.0147298	757.45	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
283948	0.988	0.937	0.5319	-0.0792429	-0.0421532	19.15	NHLRC4	NHL repeat containing 4
10023	0.99	0.945	0.1975	0.0691604	0.0136624	164.93	FRAT1	FRAT regulator of WNT signaling pathway 1
118460	0.99	0.943	0.1171	0.0712071	0.0083417	734.06	EXOSC6	exosome component 6
10614	0.99	0.943	0.1189	-0.0719452	-0.0085575	2112.05	HEXIM1	HEXIM P-TEFb complex subunit 1
105373311	0.99	0.944	0.4012	0.069867	0.028032	88.08	LOC105373311	uncharacterized LOC105373311
100463486	0.99	0.947	0.7899	-0.0659163	-0.0520664	9.92	MTRNR2L8	MT-RNR2 like 8 (pseudogene)
105372798	0.991	0.949	0.6447	-0.064287	-0.0414466	11.6	LOC105372798	uncharacterized LOC105372798
387640	0.991	0.949	0.3765	-0.0637608	-0.0240071	42.39	SKIDA1	SKI/DACH domain containing 1
9443	0.992	0.953	0.211	-0.0590151	-0.0124524	191.35	MED7	mediator complex subunit 7
100132911	0.992	0.953	0.4463	0.0592086	0.0264226	28.76	DPH3P1	diphthamide biosynthesis 3 pseudogene 1
92610	0.992	0.954	0.2122	-0.057941	-0.0122964	266.49	TIFA	TRAF interacting protein with forkhead associated domain
157697	0.992	0.954	0.1986	-0.0571595	-0.011349	707.13	ERICH1	glutamate rich 1
150737	0.992	0.956	0.2589	-0.0555132	-0.0143742	143.16	TTC30B	tetratricopeptide repeat domain 30B
84890	0.993	0.958	0.152	0.0525206	0.0079812	543.78	ADO	2-aminoethanethiol dioxygenase
109703458	0.993	0.958	0.1951	0.0522272	0.0101871	325.77	HTD2	hydroxyacyl-thioester dehydratase type 2
57132	0.993	0.959	0.1051	0.0512141	0.0053839	2984.06	CHMP1B	charged multivesicular body protein 1B
5029	0.994	0.962	0.3318	-0.0473933	-0.015723	1021.97	P2RY2	purinergic receptor P2Y2
126069	0.994	0.964	0.5683	-0.0451475	-0.0256581	30.5	ZNF491	zinc finger protein 491
347475	0.994	0.964	0.4923	0.0452512	0.0222767	23.27	CCDC160	coiled-coil domain containing 160
266812	0.996	0.969	0.2866	0.0389537	0.0111655	81.12	NAP1L5	nucleosome assembly protein 1 like 5
167681	0.996	0.971	0.6849	0.0365465	0.025032	131.68	PRSS35	serine protease 35
54876	0.996	0.973	0.1382	-0.0332292	-0.0045916	1679.06	DCAF16	DDB1 and CUL4 associated factor 16
85027	0.996	0.973	0.1723	-0.034137	-0.0058819	301.8	SMIM3	small integral membrane protein 3
28991	0.996	0.973	0.139	-0.0338173	-0.0047007	460.26	COMMD5	COMM domain containing 5
259290	0.996	0.978	0.8174	-0.0270185	-0.0220856	8.31	TAS2R31	taste 2 receptor member 31
7316	0.996	0.982	0.1995	0.0229773	0.0045838	55654.91	UBC	ubiquitin C
6751	0.996	0.981	0.5732	-0.023473	-0.0134556	29.84	SSTR1	somatostatin receptor 1
57692	0.996	0.982	0.6414	-0.0225872	-0.0144886	13.38	MAGEE1	MAGE family member E1
220213	0.996	0.983	0.3327	0.0217779	0.0072466	146.01	OTUD1	OTU deubiquitinase 1
148022	0.998	0.987	0.3562	0.0167177	0.0059557	193.53	TICAM1	TIR domain containing adaptor molecule 1
29978	0.998	0.989	0.1329	0.0133268	0.0017717	1412.18	UBQLN2	ubiquilin 2
2827	0.999	0.993	0.4307	-0.008543	-0.0036798	46.59	GPR3	G protein-coupled receptor 3
25973	1.0	0.998	0.3239	-0.0029875	-0.0009678	105.18	PARS2	prolyl-tRNA synthetase 2, mitochondrial
92104	1.0	0.996	0.2418	0.0043888	0.0010611	167.61	TTC30A	tetratricopeptide repeat domain 30A
6659	1.0	0.997	0.1432	-0.0033931	-0.0004858	10995.15	SOX4	SRY-box transcription factor 4
144608	1.0	0.999	0.3677	-0.0015649	-0.0005755	40.28	C12orf60	chromosome 12 open reading frame 60
11166			1.4647	-1.1247058	-1.6473936	93.67	SOX21	SRY-box transcription factor 21
